sentence_id,sentence,target,category,polarity,category_polarity,entailed,start,end
booking_full_51107:3,Besides that it is a great and tranquil place that delivers on rest within the crazy beautiful area of Ninh Binh .,besides that it is a great and tranquil place that delivers on rest within the crazy beautiful area of ninh binh,experience,positive,experience positive,yes,0,0
booking_hn_13786:0,really nice staff and lovely rooms .,really nice staff and lovely rooms,service,positive,service positive,yes,1,7
booking_hn_13786:1,beds were super comfortable and quiet .,beds were super comfortable and quiet,facility,positive,facility positive,yes,1,7
booking_hn_13786:2,overall 10/10 .,overall 10/10,branding,positive,branding positive,yes,1,3
booking_full_251970:0,"Comfy bed , big TV , kitchen area in room , pool was clean with 4 sunbeds and rarely used .","comfy bed , big tv , kitchen area in room , pool was clean with 4 sunbeds and rarely used",facility,positive,facility positive,yes,0,0
booking_full_251970:1,"Good location with easy compunction to airport , can walk to dragon bridge for the fire show at weekends .","good location with easy compunction to airport , can walk to dragon bridge for the fire show at weekends",amenity,positive,amenity positive,yes,0,0
booking_full_251970:2,Shower vent covered by a blind was open to allow insects in .,shower vent covered by a blind was open to allow insects in,facility,negative,facility negative,yes,0,0
booking_full_251970:3,but it was a bit odd .,but it was a bit odd,facility,negative,facility negative,yes,1,7
booking_hn_41306:0,Perfect everything .,perfect everything,experience,positive,experience positive,yes,0,0
booking_hn_41306:2,Great food .,great food,service,positive,service positive,yes,0,0
booking_hn_41306:3,overall great hotel .,overall great hotel,branding,positive,branding positive,yes,1,4
booking_hn_41306:4,Will stay again .,will stay again,loyalty,positive,loyalty positive,yes,0,0
booking_hcm_46589:0,clean .,clean,facility,positive,facility positive,yes,1,2
booking_hcm_46589:1,friendly .,friendly,service,positive,service positive,yes,1,2
booking_full_58563:0,This is my second time back .,this is my second time back,loyalty,positive,loyalty positive,yes,0,0
booking_full_58563:1,I can’t even explain how kind the family are .,i can’t even explain how kind the family are,service,positive,service positive,yes,0,0
booking_full_58563:2,how comfortable the Homestay is .,how comfortable the homestay is,experience,positive,experience positive,yes,0,0
booking_full_58563:3,My favourite place to stay in a Vietnam .,my favourite place to stay in a vietnam,loyalty,positive,loyalty positive,yes,0,0
booking_full_58563:4,"The hosts even packed me water a banana and chocolate for my overnight bus , just the sweetest couple , thank you for your kindness .","the hosts even packed me water a banana and chocolate for my overnight bus , just the sweetest couple , thank you for your kindness",service,positive,service positive,yes,0,0
booking_full_342545:0,Good location .,good location,amenity,positive,amenity positive,yes,0,0
booking_full_342545:1,friendly staff .,friendly staff,service,positive,service positive,yes,1,3
booking_full_342545:2,clean room .,clean room,facility,positive,facility positive,yes,1,3
booking_hcm_27151:0,"No noise , when windows closed that was the most important for me .","no noise , when windows closed that was the most important for me",experience,positive,experience positive,yes,0,0
booking_hcm_27151:1,"Ventilator noise could be stoped , also perfect .","ventilator noise could be stoped , also perfect",experience,positive,experience positive,yes,0,0
booking_hcm_27151:2,Modern and cosy and spacious .,modern and cosy and spacious,facility,positive,facility positive,yes,0,0
booking_hcm_27151:3,secure .,secure,amenity,positive,amenity positive,yes,1,2
booking_hcm_27151:4,My wife looked for food around the corner .,my wife looked for food around the corner,amenity,positive,amenity positive,yes,0,0
booking_hcm_27151:5,Perfect if you want to be close to the buzzling city and in an oasis of peace when you come home .,perfect if you want to be close to the buzzling city and in an oasis of peace when you come home,amenity,positive,amenity positive,yes,0,0
booking_full_160705:0,Spacious traditional bungalow .,spacious traditional bungalow,facility,positive,facility positive,yes,0,0
booking_full_160705:1,Pool is very dirty .,pool is very dirty,facility,negative,facility negative,yes,0,0
booking_full_160705:2,Lock of the door beep the entire time .,lock of the door beep the entire time,facility,negative,facility negative,yes,0,0
booking_full_315448:0,A good hotel with comfortable rooms .,a good hotel with comfortable rooms,facility,positive,facility positive,yes,0,0
booking_full_315448:1,helpful staff .,helpful staff,service,positive,service positive,yes,1,3
booking_full_315448:2,every morning we were woken by people playing extremely loud music in the park opposite the hotel .,every morning we were woken by people playing extremely loud music in the park opposite the hotel,experience,negative,experience negative,yes,1,18
booking_full_315448:3,"For this reason , I would not recommend staying at this hotel .","for this reason , i would not recommend staying at this hotel",loyalty,negative,loyalty negative,yes,0,0
booking_hcm_34922:0,Friendly and helpful staff .,friendly and helpful staff,service,positive,service positive,yes,0,0
booking_hcm_34922:1,clean room .,clean room,facility,positive,facility positive,yes,1,3
booking_hcm_34922:2,"Location is great , very close to Ben tahn market and the main streets from district one .","location is great , very close to ben tahn market and the main streets from district one",amenity,positive,amenity positive,yes,0,0
booking_full_374062:0,Hoan treated us like old friend's .,hoan treated us like old friend's,service,positive,service positive,yes,0,0
booking_full_374062:1,"the place it's really good , clean and comfortable .","the place it's really good , clean and comfortable",facility,positive,facility positive,yes,1,10
booking_full_374062:2,10/15 minutes walking distance to old town .,10/15 minutes walking distance to old town,amenity,positive,amenity positive,yes,1,8
booking_lamdong_11369:0,"Clean , modern hotel .","clean , modern hotel",facility,positive,facility positive,yes,0,0
booking_lamdong_11369:1,"friendly , supportive staffs .","friendly , supportive staffs",service,positive,service positive,yes,1,5
booking_full_186797:0,The facilities were great .,the facilities were great,facility,positive,facility positive,yes,0,0
booking_full_186797:1,Location was beautiful .,location was beautiful,amenity,positive,amenity positive,yes,0,0
booking_full_186797:2,the only let down was the staff .,the only let down was the staff,service,negative,service negative,yes,1,8
booking_full_186797:3,"MOST were amazing , but definitely some rude , abrupt , maybe even racist staff .","most were amazing , but definitely some rude , abrupt , maybe even racist staff",service,negative,service negative,yes,0,0
booking_full_186797:4,Very disappointing in this regard and should be taken into account before booking .,very disappointing in this regard and should be taken into account before booking,experience,negative,experience negative,yes,0,0
booking_full_291797:0,approachable staff .,approachable staff,service,positive,service positive,yes,1,3
booking_full_291797:1,airport xport to/from hotel .,airport xport to/from hotel,amenity,positive,amenity positive,yes,1,5
booking_full_291797:2,magnificent view .,magnificent view,facility,positive,facility positive,yes,1,3
booking_full_291797:3,luxury and affordable spas .,luxury and affordable spas,facility,positive,facility positive,yes,1,5
booking_full_291797:4,good room service .,good room service,service,positive,service positive,yes,1,4
booking_full_291797:5,dining options breakfast options could be better with more variety and perhaps providing halal options .,dining options breakfast options could be better with more variety and perhaps providing halal options,service,neutral,service neutral,yes,1,16
